REF-ITEM+7Digital-ID	REF-TEMPO	REF-CLASS
track-The+Intruders+Slow+Drag-3216125	85.500000	1.000000
track-The+Isley+Brothers+All+In+My+Lover's+Eyes-3184618	78.000000	1.000000
track-The+Isley+Brothers+Contagious-161856	57.000000	1.000000
track-The+Jesus+and+Mary+Chain+Head+On-15458300	140.000000	3.000000
track-The+Kinks+Death+Of+A+Clown-6715849	82.500000	2.000000
track-The+Knack+Good+Girls+Don't-2662419	179.000000	3.000000
track-The+Kooks+Always+Where+I+Need+To+Be-2353808	169.000000	3.000000
track-The+Last+Goodnight+Pictures+Of+You-1107612	107.500000	2.000000
track-The+Last+Goodnight+Stay+Beautiful-3283398	115.000000	2.000000
track-The+Lost+Trailers+Holler+Back-3663085	88.500000	2.000000
track-The+Lovin'+Spoonful+Daydream-4877586	110.000000	3.000000
track-The+Lovin'+Spoonful+Nashville+Cats-4877594	90.000000	2.000000
track-The+Lovin'+Spoonful+You+Didn't+Have+To+Be+So+Nice-4877588	130.000000	2.000000
track-The+Main+Ingredient+Everybody+Plays+The+Fool-3464193	85.000000	1.000000
track-The+Marvelettes+Don't+Mess+With+Bill-5256134	114.500000	2.000000
track-The+Marvelettes+I'll+Keep+Holding+On-4005052	70.000000	1.000000
track-The+Marvelettes+When+You're+Young+And+In+Love-4242311	117.500000	2.000000
track-The+Mavericks+Hey+Good+Lookin'-4903546	187.000000	3.000000
track-The+Mavericks+There+Goes+My+Heart-245039	135.000000	2.000000
track-The+Mills+Brothers+Till+Then-12643846	49.500000	1.000000
track-The+Monkees+Words-1435115	136.500000	2.000000
track-The+Moody+Blues+I+Know+You're+Out+There+Somewhere-168284	137.000000	2.000000
track-The+Moody+Blues+Your+Wildest+Dreams-168185	142.000000	2.000000
track-The+Moonglows+Most+Of+All-10726076	67.000000	1.000000
track-The+Moonglows+Secret+Love-7562370	69.000000	1.000000
track-The+Moonglows+See+Saw-10726039	101.500000	3.000000
track-The+Moonglows+We+Go+Together-10726032	84.000000	1.000000
track-The+Moonglows+When+I'm+With+You-10726058	73.000000	1.000000
track-The+O'Jays+For+The+Love+Of+Money-3287751	99.000000	2.000000
track-The+Offspring+Half-Truism-3110112	142.500000	3.000000
track-The+Osmonds+Crazy+Horses-169108	123.500000	3.000000
track-The+Osmonds+Hold+Her+Tight-602541	135.500000	3.000000
track-The+Osmonds+Love+Me+For+A+Reason-169111	72.000000	1.000000
track-The+Osmonds+Yo-Yo-8600062	140.500000	3.000000
track-The+Outlaws+Breaker+Breaker-3313209	147.000000	2.000000
track-The+Ozark+Mountain+Daredevils+Jackie+Blue-618848	108.000000	2.000000
track-The+Partridge+Family+Am+I+Losing+You-3303592	138.000000	3.000000
track-The+Partridge+Family+Come+On+Get+Happy-4313307	143.000000	2.000000
track-The+Partridge+Family+Doesn't+Somebody+Want+To+Be+Wanted-3133167	116.000000	2.000000
track-The+Platters+Harbor+Lights-13561397	78.500000	1.000000
track-The+Platters+If+I+Didn't+Care-532181	74.000000	1.000000
track-The+Pogues+London+Girl-2275409	172.000000	3.000000
track-The+Pointer+Sisters+Slow+Hand-4958866	110.000000	2.000000
track-The+Police+Synchronicity+II-158038	171.000000	3.000000
track-The+Power+Station+Some+Like+It+Hot-104186	125.000000	2.000000
track-The+Presidents+of+the+United+States+of+America+Video+Killed+The+Radio+Star-6372659	68.500000	2.000000
track-The+Pretenders+Middle+Of+The+Road-5222902	167.000000	3.000000
track-The+Pussycat+Dolls+Stickwitu-4089543	80.000000	1.000000
track-The+Raconteurs+Old+Enough-2339246	87.000000	2.000000
track-The+Red+Jumpsuit+Apparatus+Your+Guardian+Angel-403820	57.000000	1.000000
track-The+Righteous+Brothers+Ebb+Tide-168499	56.000000	1.000000
track-The+Righteous+Brothers+He-168502	68.500000	1.000000
track-The+Righteous+Brothers+Unchained+Melody-168497	67.000000	1.000000
track-The+Rolling+Stones+Jumping+Jack+Flash-2351679	139.000000	2.000000
track-The+Rolling+Stones+Not+Fade+Away-11444425	113.000000	3.000000
track-The+Rolling+Stones+She's+So+Cold-6086930	139.500000	2.000000
track-The+Rolling+Stones+When+the+Whip+Comes+Down-3522059	130.000000	3.000000
track-The+Romantics+What+I+Like+About+You-11903392	159.500000	3.000000
track-The+Roots+What+You+Want-231124	92.000000	2.000000
track-The+Smashing+Pumpkins+To+Sheila-104260	56.500000	1.000000
track-The+Smashing+Pumpkins+Today-104222	163.000000	2.000000
track-The+Smithereens+Behind+The+Wall+Of+Sleep-252959	131.000000	2.000000
track-The+Smithereens+Only+A+Memory-1738820	131.500000	2.000000
track-The+Smithereens+Top+Of+The+Pops-251548	113.000000	2.000000
track-The+Smiths+Girlfriend+in+a+Coma-3724671	105.000000	2.000000
track-The+Smiths+Hand+in+Glove-3724647	71.000000	2.000000
track-The+Smiths+Panic-3724610	129.500000	2.000000
track-The+Starting+Line+Island-1185384	111.000000	2.000000
track-The+Sundays+Cry-6824	78.000000	1.000000
track-The+Sundays+Summertime-6226038	96.500000	2.000000
track-The+Supremes+I+Hear+A+Symphony-3245306	70.500000	2.000000
track-The+Temptations+Don't+Look+Back-4004992	101.500000	2.000000
track-The+Temptations+Treat+Her+Like+A+Lady-4005008	112.000000	2.000000
track-The+Vapors+Turning+Japanese-323784	178.000000	3.000000
track-The+Ventures+Hawaii+Five-O-250576	168.500000	3.000000
track-The+Verve+Lucky+Man-8392	76.000000	1.000000
track-The+Verve+Pipe+Hero-3131831	108.000000	2.000000
track-The+Verve+Pipe+Photograph-3341751	84.000000	1.000000
track-The+Von+Bondies+Pale+Bride-4728895	149.500000	3.000000
track-The+Wallflowers+One+Headlight-157976	115.000000	2.000000
track-The+Watson+Twins+Devil+In+You-7689159	138.500000	1.000000
track-The+Who+Boris+The+Spider-511895	95.000000	2.000000
track-The+Who+Squeeze+Box-7503991	133.000000	2.000000
track-The+Who+We're+Not+Gonna+Take+It-160201	127.000000	2.000000
track-The+Wiseguys+Start+The+Commotion-1178481	119.500000	2.000000
track-The-Dream+Sweat+It+Out-4502301	48.500000	1.000000
track-Them+Crooked+Vultures+New+Fang-7041838	94.000000	2.000000
track-Third+Eye+Blind+Never+Let+You+Go-6786471	113.500000	2.000000
track-Tina+Ann+In+My+Dreams-954171	135.000000	3.000000
track-Tina+Turner+Steamy+Windows-3622888	134.000000	2.000000
track-Tina+Turner+What+You+Get+Is+What+You+See-4274745	106.000000	2.000000
track-Tito+Rojas+Quiero-2761645	98.000000	3.000000
track-Tito+Rojas+Si+Tu+Te+Vas-2761708	99.000000	2.000000
track-Toby+Keith+American+Ride-6664952	87.000000	2.000000
track-Toby+Keith+Dream+Walkin'-2675982	118.000000	2.000000
track-Toby+Keith+She's+A+Hottie-2676010	95.000000	2.000000
track-Toby+Keith+Should've+Been+A+Cowboy-2675965	71.500000	2.000000
track-Toby+Keith+You+Ain't+Much+Fun-2675972	69.000000	2.000000
track-Toby+Keith+You+Shouldn't+Kiss+Me+Like+This-2675988	84.500000	1.000000
track-Todd+Rundgren+Hello+It's+Me-1728942	88.000000	2.000000
track-Todd+Terry+Let+It+Ride-9659	161.000000	3.000000
track-Tokio+Hotel+Monsoon-2358545	112.000000	2.000000
track-Tom+Cochrane+Life+Is+A+Highway-256907	104.000000	2.000000
track-Tom+Petty+I+Won't+Back+Down-2360103	114.000000	2.000000
track-Tommy+Roe+Everybody-7538331	89.000000	2.000000
track-Toni+Braxton+Breathe+Again-4958985	77.000000	2.000000
track-Toni+Braxton+I+Belong+To+You-3532944	107.500000	2.000000
track-Toni+Braxton+You+Mean+The+World+To+Me-4958998	84.500000	1.000000
track-Tonic+If+You+Could+Only+See-538586	95.000000	2.000000
track-Tonic+Open+Up+Your+Eyes-538584	100.000000	2.000000
track-Tony+Bennett+This+Is+All+I+Ask-15416738	61.000000	1.000000
track-Trace+Adkins+Marry+For+Money-6795229	125.000000	2.000000
track-Trace+Adkins+You're+Gonna+Miss+This-2000026	78.000000	1.000000
track-Tracy+Byrd+Heaven+In+My+Woman's+Eyes-596082	91.000000	2.000000
track-Tracy+Byrd+Watermelon+Crawl-3348085	136.500000	2.000000
track-Travis+Tritt+T-R-O-U-B-L-E-618059	177.500000	3.000000
track-Trebol+Clan+Digale-5112053	95.000000	2.000000
track-Trinere+They're+Playing+Our+Song-2721598	124.500000	2.000000
track-Tyrone+Davis+Turn+Back+The+Hands+Of+Time-7231079	119.000000	2.000000
track-Tyrone+Wells+Sink+Or+Swim-4202490	120.000000	2.000000
track-U2+Until+The+End+Of+The+World-16040691	103.500000	2.000000
track-U2+Who's+Gonna+Ride+Your+Wild+Horses-16040771	67.000000	2.000000
track-U2+Window+In+The+Skies-555788	93.000000	2.000000
track-UB40+Red+Red+Wine-321833	89.000000	1.000000
track-Under+The+Influence+of+Giants+Mama's+Room-720354	100.500000	2.000000
track-Uniting+Nations+Out+Of+Touch-13124455	129.500000	3.000000
track-Usher+Bedtime-3333901	53.000000	1.000000
track-Van+Halen+You+Really+Got+Me-725545	140.000000	3.000000
track-Van+Zant+That+Scares+Me-3109926	74.000000	1.000000
track-Vanessa+Williams+Happiness-497375	100.000000	2.000000
track-Vega+4+Life+Is+Beautiful-3521526	102.000000	1.000000
track-Velvet+Revolver+The+Last+Fight-11776496	90.000000	1.000000
track-Vertical+Horizon+You're+A+God-4532605	97.000000	2.000000
track-Victor+Manuelle+Poco+Hombre-5413111	94.000000	2.000000
track-Vince+Gill+How+Lonely+Looks-502982	85.000000	1.000000
track-Vince+Gill+I+Still+Believe+In+You-4766941	69.000000	1.000000
track-Violent+Femmes+American+Music-7543656	137.000000	2.000000
track-Violent+Femmes+Gone+Daddy+Gone-4293997	81.000000	3.000000
track-Vivian+Green+Fanatic-3254200	86.000000	1.000000
track-Wall+of+Voodoo+Mexican+Radio-4128117	165.000000	3.000000
track-Wamdue+Project+King+Of+My+Castle-1172179	129.000000	3.000000
track-Warren+Barfield+Saved-6415464	125.000000	2.000000
track-Wavorly+Forgive+And+Forget-5474635	130.000000	2.000000
track-Waylon+Jennings+I+Ain't+Living+Long+Like+This-7422087	145.000000	2.000000
track-Wayne+Wonder+Keep+Them+Coming-7707317	90.000000	2.000000
track-We+The+Kings+Check+Yes+Juliet-9534179	167.000000	3.000000
track-Westside+Connection+Bow+Down-1997271	93.000000	2.000000
track-White+Denim+I+Start+To+Run-5462424	168.000000	3.000000
track-White+Zombie+I'm+Your+Boogie+Man-170646	114.500000	2.000000
track-Whitney+Houston+All+At+Once-12185330	67.000000	1.000000
track-Whitney+Houston+Miracle-3302806	56.000000	1.000000
track-Whitney+Houston+One+Moment+In+Time-12185316	78.500000	1.000000
track-Whitney+Houston+Run+To+You-3334405	77.000000	1.000000
track-Whitney+Houston+Where+Do+Broken+Hearts+Go-12185332	62.000000	1.000000
track-Whitney+Houston+You+Give+Good+Love-12185327	38.000000	1.000000
track-Will+Smith+Miami-3160503	108.000000	2.000000
track-Will+to+Power+Say+It's+Gonna+Rain-3138177	122.000000	3.000000
track-Willie+Nelson+Ain't+Necessarily+So-3247453	198.500000	3.000000
track-Willie+Nelson+Graceland-3231950	118.000000	3.000000
track-Willie+Nelson+Mona+Lisa-3110264	68.000000	1.000000
track-Willie+Nelson+The+Party's+Over-3289764	88.000000	2.000000
track-Wilshire+Special-3264523	130.000000	3.000000
track-Wilson+Pickett+Engine+Number+9-1094938	97.000000	2.000000
track-Wilson+Pickett+If+You+Need+Me-2284109	58.000000	1.000000
track-Wilson+Pickett+Soul+Dance+Number+Three-1094919	111.500000	2.000000
track-Wisin+&+Yandel+Pegao-3931494	96.000000	1.000000
track-Woody+Herman+Northwest+Passage-3030777	255.000000	3.000000
track-Wu-Tang+Clan+Gravel+Pit-4370492	120.000000	3.000000
track-Xandro+Y+Su+Punto+Por+Amarte+Asi-2601726	134.500000	3.000000
track-Xandro+Y+Su+Punto+Tocame+El+Pito-2601721	176.000000	3.000000
track-Xandro+Y+Su+Punto+Todo+El+Mundo+Encuero-2601727	175.000000	3.000000
track-Xzibit+Multiply-3271048	97.000000	2.000000
track-Yazoo+Don't+Go-85037	126.000000	3.000000
track-Yazoo+State+Farm-85041	110.500000	2.000000
track-Yellowcard+Lights+And+Sounds-208474	168.000000	3.000000
track-Yoskar+Sarante+No+Tengo+Suerte+En+El+Amor-2431362	131.500000	2.000000
track-Yoskar+Sarante+Vale+La+Pena-2510577	133.000000	2.000000
track-Young+Gunz+Set+It+Off-3667141	92.000000	2.000000
track-ZZ+Top+Got+Me+Under+Pressure-3552965	158.000000	3.000000
track-ZZ+Top+La+Grange-6686136	161.500000	3.000000
track-ZZ+Top+Rough+Boy-5878534	79.000000	1.000000
track-ZZ+Top+Sharp+Dressed+Man-3552968	125.000000	3.000000
track-ZZ+Top+Tube+Snake+Boogie-2315824	151.000000	3.000000
track-Zucchero+Il+Volo-1940814	75.000000	1.000000
track-blink-182+All+The+Small+Things-148	149.000000	3.000000
track-honeyhoney+Little+Toy+Gun-3997585	160.000000	3.000000
track-will.i.am+One+More+Chance-1506978	110.000000	2.000000
